id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W02-1206,0.0,0.0,0.0,microsoft research, proc. of the sixth natural language processing pacific rim symposium,workshop on asian language resources and international standardization,workshop on asian language resources and international standardization,microsoft research, proc. of the sixth natural language processing pacific rim symposium
P10-1009,0.0,0.0,0.0,proceedings of the 48th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 48th annual meeting of the association for computational linguistics
N13-1033,0.0,0.0,0.0,proceedings of naacl-hlt 2013,naacl,naacl,proceedings of naacl-hlt 2013
J02-2004,1.0,1.0,1.0,,,computational linguistics,computational linguistics
E09-1082,0.0,0.0,0.0,proceedings of the 12th conference of the european chapter of the acl,eacl,eacl,proceedings of the 12th conference of the european chapter of the acl
W10-0204,1.0,1.0,1.0,,,proceedings of the naacl hlt 2010 workshop on computational approaches to analysis and generation of emotion in text,proceedings of the naacl hlt 2010 workshop on computational approaches to analysis and generation of emotion in text
I08-5004,0.0,0.0,0.0,proceedings of the ijcnlp-08 workshop on ner for south and south east asian languages asian federation of natural language processing,proceedings of the ijcnlp-08 workshop on named entity recognition for south and south east asian languages,proceedings of the ijcnlp-08 workshop on named entity recognition for south and south east asian languages,proceedings of the ijcnlp-08 workshop on ner for south and south east asian languages asian federation of natural language processing
W12-2425,0.0,0.0,0.0,proceedings of the 2012 workshop on biomedical natural language processing,bionlp: proceedings of the 2012 workshop on biomedical natural language processing,bionlp: proceedings of the 2012 workshop on biomedical natural language processing,proceedings of the 2012 workshop on biomedical natural language processing
W10-0905,1.0,1.0,1.0,,,proceedings of the naacl hlt 2010 first international workshop on formalisms and methodology for learning by reading,proceedings of the naacl hlt 2010 first international workshop on formalisms and methodology for learning by reading
W09-2201,0.0,0.0,0.0,jcdl,proceedings of the naacl hlt 2009 workshop on semi-supervised learning for natural language processing,proceedings of the naacl hlt 2009 workshop on semi-supervised learning for natural language processing,jcdl
C86-1055,0.0,0.0,0.0,it is at six o'clock in the afternoon. sa2.x: how much does the grown-up ticket cost? sa2.¥: sixty five roubles. sa3.x: thanks. (b) the dialogue containing the re-initlating sa2.x. the re-lnitlating g.x means the rejection of v's reaction to g.x,international conference on computational linguistics,international conference on computational linguistics,it is at six o'clock in the afternoon. sa2.x: how much does the grown-up ticket cost? sa2.¥: sixty five roubles. sa3.x: thanks. (b) the dialogue containing the re-initlating sa2.x. the re-lnitlating g.x means the rejection of v's reaction to g.x
P91-1035,0.0,0.0,0.0,a corpus-based approach to morphological productivity. statistical anal- ysis and psycholinguistic interpretation. diss. vrije universiteit,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,a corpus-based approach to morphological productivity. statistical anal- ysis and psycholinguistic interpretation. diss. vrije universiteit
W07-0212,0.0,0.0,0.0,reviews of modern physics,workshop on textgraphs: graph-based algorithms for natural language processing,workshop on textgraphs: graph-based algorithms for natural language processing,reviews of modern physics
C94-2135,0.0,0.0,0.0,lilog report ibm deutschland, p.o. box,international conference on computational linguistics,international conference on computational linguistics,lilog report ibm deutschland, p.o. box
D10-1020,0.0,0.0,0.0,proceedings of the 2010 conference on empirical methods in natural language processing,emnlp,emnlp,proceedings of the 2010 conference on empirical methods in natural language processing
C04-1135,0.0,0.0,0.0,ipsj sig technical report 2003-nl-157,international conference on computational linguistics,international conference on computational linguistics,ipsj sig technical report 2003-nl-157
P13-3004,0.0,0.0,0.0,proceedings of the acl student research workshop,acl,acl,proceedings of the acl student research workshop
P11-2042,0.0,0.0,0.0,proceedings of the 49th annual meeting of the association for computational linguistics:shortpapers,proceedings of the 49th annual meeting of the association for computational linguistics: human language technologies,proceedings of the 49th annual meeting of the association for computational linguistics: human language technologies,proceedings of the 49th annual meeting of the association for computational linguistics:shortpapers
P09-1059,0.0,0.0,0.0,proceedings of the 47th annual meeting of the acl and the 4th ijcnlp of the afnlp,acl-ijcnlp,acl-ijcnlp,proceedings of the 47th annual meeting of the acl and the 4th ijcnlp of the afnlp
P10-3012,1.0,1.0,1.0,,,proceedings of the acl 2010 student research workshop,proceedings of the acl 2010 student research workshop
D12-1034,0.0,0.0,0.0,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning,emnlp,emnlp,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning
H92-1079,0.0,0.0,0.0,proc. icassp,workshop on speech and natural language,workshop on speech and natural language,proc. icassp
P05-1032,0.0,0.0,0.0,proceedings of the 43rd annual meeting of the acl,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proceedings of the 43rd annual meeting of the acl
