id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
P97-1038,0.0,0.0,0.0,An Alignment Method for Noisy Parallel Corpora based on Image Processing Techniques,An Alignment Method For Noisy Parallel Corpora Based On Image Processing Techniques,An Alignment Method For Noisy Parallel Corpora Based On Image Processing Techniques,An Alignment Method for Noisy Parallel Corpora based on Image Processing Techniques
S10-1006,0.0,0.0,0.0,SemEval-2010 Task 8: Multi-Way Classification of Semantic Relations Between Pairs of Nominals,SemEval-2010 Task 8: Multi-Way Classification of Semantic Relations between Pairs of Nominals,SemEval-2010 Task 8: Multi-Way Classification of Semantic Relations between Pairs of Nominals,SemEval-2010 Task 8: Multi-Way Classification of Semantic Relations Between Pairs of Nominals
P06-2010,0.0,0.0,0.0,A Hybrid Convolution Tree Kernel for Semantic Role Labeling,A Hybrid Convolution Tree Kernel For Semantic Role Labeling,A Hybrid Convolution Tree Kernel For Semantic Role Labeling,A Hybrid Convolution Tree Kernel for Semantic Role Labeling
P07-1030,1.0,1.0,1.0,,,Fully Unsupervised Discovery of Concept-Specific Relationships by Web Mining,Fully Unsupervised Discovery of Concept-Specific Relationships by Web Mining
H92-1063,0.0,0.0,0.0,A NEW APPROACH TO TEXT UNDERSTANDING,A New Approach To Text Understanding,A New Approach To Text Understanding,A NEW APPROACH TO TEXT UNDERSTANDING
P10-1063,1.0,1.0,1.0,,,TrustRank: Inducing Trust in Automatic Translations via Ranking,TrustRank: Inducing Trust in Automatic Translations via Ranking
P05-1054,0.0,0.0,0.0,A Quantitative Analysis of Lexical Differences Between Genders in Telephone Conversations,A Quantitative Analysis Of Lexical Differences Between Genders In Telephone Conversations,A Quantitative Analysis Of Lexical Differences Between Genders In Telephone Conversations,A Quantitative Analysis of Lexical Differences Between Genders in Telephone Conversations
I05-3013,1.0,1.0,1.0,,,NIL Is Not Nothing: Recognition of Chinese Network Informal Language Expressions,NIL Is Not Nothing: Recognition of Chinese Network Informal Language Expressions
P11-2101,1.0,1.0,1.0,,,Identifying Noun Product Features that Imply Opinions,Identifying Noun Product Features that Imply Opinions
W04-2204,0.0,0.0,0.0,Automatic Construction of a Transfer Dictionary Considering Directionality,Automatic Construction Of A Transfer Dictionary Considering Directionality,Automatic Construction Of A Transfer Dictionary Considering Directionality,Automatic Construction of a Transfer Dictionary Considering Directionality
N13-1005,1.0,1.0,1.0,,,Multi-faceted Event Recognition with Bootstrapped Dictionaries,Multi-faceted Event Recognition with Bootstrapped Dictionaries
P93-1006,0.0,0.0,0.0,USING BRACKETED PARSES TO EVALUATE A GRAMMAR CHECKING APPLICATION,Using Bracketed Parses To Evaluate A Grammar Checking Application,Using Bracketed Parses To Evaluate A Grammar Checking Application,USING BRACKETED PARSES TO EVALUATE A GRAMMAR CHECKING APPLICATION
P07-1114,1.0,1.0,1.0,,,Words and Echoes: Assessing and Mitigating the Non-Randomness Problem in Word Frequency Distribution Modeling,Words and Echoes: Assessing and Mitigating the Non-Randomness Problem in Word Frequency Distribution Modeling
P94-1017,0.0,0.0,0.0,AN OPTIMAL TABULAR PARSING ALGORITHM,An Optimal Tabular Parsing Algorithm,An Optimal Tabular Parsing Algorithm,AN OPTIMAL TABULAR PARSING ALGORITHM
W04-2604,-1,0.0,-1,,Using Prepositions To Extend A Verb Lexicon,Using Prepositions To Extend A Verb Lexicon,
H91-1039,0.0,0.0,0.0,ANALOG IMPLEMENTATIONS OF AUDITORY MODELS,Analog Implementations Of Auditory Models,Analog Implementations Of Auditory Models,ANALOG IMPLEMENTATIONS OF AUDITORY MODELS
P11-2031,1.0,1.0,1.0,,,Better Hypothesis Testing for Statistical Machine Translation: Controlling for Optimizer Instability,Better Hypothesis Testing for Statistical Machine Translation: Controlling for Optimizer Instability
E83-1022,0.0,0.0,0.0,AN EXPERI~FENTON SYNTHESIS OF RUSSIAN PARAMETRIC CONSTRUCTIONS,An Experiment On Synthesis Of Russian Parametric Constructions,An Experiment On Synthesis Of Russian Parametric Constructions,AN EXPERI~FENTON SYNTHESIS OF RUSSIAN PARAMETRIC CONSTRUCTIONS
P89-1001,0.0,0.0,0.0,A TRANSFER MODEL USING A TYPED FEATURE STRUCTURE REWRITING SYSTEM WITH INHERITANCE,A Transfer Model Using A Typed Feature Structure Rewriting System With Inheritance,A Transfer Model Using A Typed Feature Structure Rewriting System With Inheritance,A TRANSFER MODEL USING A TYPED FEATURE STRUCTURE REWRITING SYSTEM WITH INHERITANCE
I05-1057,1.0,1.0,1.0,,,Two-Phase Biomedical Named Entity Recognition Using A Hybrid Method,Two-Phase Biomedical Named Entity Recognition Using A Hybrid Method
A92-1012,0.0,0.0,0.0,The ACQUILEX LKB: representation issues in semi-automatic acquisition of large lexicons,The ACQUILEX LKB: Representation Issues In Semi-Automatic Acquisition Of Large Lexicons,The ACQUILEX LKB: Representation Issues In Semi-Automatic Acquisition Of Large Lexicons,The ACQUILEX LKB: representation issues in semi-automatic acquisition of large lexicons
W13-3005,1.0,1.0,1.0,,,The Frobenius Anatomy of Relative Pronouns,The Frobenius Anatomy of Relative Pronouns
P92-1022,0.0,0.0,0.0,An Alternative Conception of Tree-Adjoining Derivation*,An Alternative Conception Of Tree-Adjoining Derivation,An Alternative Conception Of Tree-Adjoining Derivation,An Alternative Conception of Tree-Adjoining Derivation*
P97-1049,1.0,1.0,1.0,,,Hierarchical Non-Emitting Markov Models,Hierarchical Non-Emitting Markov Models
W04-2316,-1,0.0,-1,,Acknowledgment Use With Synthesized And Recorded Prompts,Acknowledgment Use With Synthesized And Recorded Prompts,
P10-3017,1.0,1.0,1.0,,,Weakly Supervised Learning of Presupposition Relations between Verbs,Weakly Supervised Learning of Presupposition Relations between Verbs
C04-1040,1.0,1.0,1.0,,,A Deterministic Word Dependency Analyzer Enhanced With Preference Learning,A Deterministic Word Dependency Analyzer Enhanced With Preference Learning
W01-0811,0.0,0.0,0.0,Learn to speak and to write, learn to use your mind The relevance of automatic text generation research for people,Learn To Speak And To Write, Learn To Use Your Mind The Relevance Of The Work Of Natural Language Generation (Invited Talk),Learn To Speak And To Write, Learn To Use Your Mind The Relevance Of The Work Of Natural Language Generation (Invited Talk),Learn to speak and to write, learn to use your mind The relevance of automatic text generation research for people
P13-1027,1.0,1.0,1.0,,,Translating Italian connectives into Italian Sign Language,Translating Italian connectives into Italian Sign Language
C04-1112,0.0,0.0,0.0,A Lemma-Based Approach to a Maximum Entropy Word Sense Disambiguation System for Dutch,A Lemma-Based Approach To A Maximum Entropy Word Sense Disambiguation System For Dutch,A Lemma-Based Approach To A Maximum Entropy Word Sense Disambiguation System For Dutch,A Lemma-Based Approach to a Maximum Entropy Word Sense Disambiguation System for Dutch
A00-2012,0.0,0.0,0.0,Arabic Morphology Generation Using a Concatenative Strategy,Arabic Morphology Generation Using A Concatenative Strategy,Arabic Morphology Generation Using A Concatenative Strategy,Arabic Morphology Generation Using a Concatenative Strategy
W11-1714,1.0,1.0,1.0,,,Automatic Sentiment Classification of Product Reviews Using Maximal Phrases Based Analysis,Automatic Sentiment Classification of Product Reviews Using Maximal Phrases Based Analysis
I08-7020,1.0,1.0,1.0,,,Enhanced Tools for Online Collaborative Language Resource Development,Enhanced Tools for Online Collaborative Language Resource Development
S12-1091,1.0,1.0,1.0,,,SRIUBC: Simple Similarity Features for Semantic Textual Similarity,SRIUBC: Simple Similarity Features for Semantic Textual Similarity
I08-1022,1.0,1.0,1.0,,,Cross Language Text Categorization Using a Bilingual Lexicon,Cross Language Text Categorization Using a Bilingual Lexicon
I08-6004,1.0,1.0,1.0,,,Some Experiments in Mining Named Entity Transliteration Pairs from Comparable Corpora,Some Experiments in Mining Named Entity Transliteration Pairs from Comparable Corpora
P10-3001,1.0,1.0,1.0,,,Non-Cooperation in Dialogue,Non-Cooperation in Dialogue
W04-0906,1.0,1.0,1.0,,,Question Answering Using Ontological Semantics,Question Answering Using Ontological Semantics
D08-1101,1.0,1.0,1.0,,,Relative Rank Statistics for Dialog Analysis,Relative Rank Statistics for Dialog Analysis
W02-0213,0.0,0.0,0.0,Dialogue Act Recognition with Bayesian Networks for Dutch Dialogues,Dialogue Act Recognition With Bayesian Networks For Dutch Dialogues,Dialogue Act Recognition With Bayesian Networks For Dutch Dialogues,Dialogue Act Recognition with Bayesian Networks for Dutch Dialogues
W13-2254,0.0,0.0,0.0,MEANT at WMT 2013: A tunable, accurate yet inexpensive semantic frame based MT evaluation metric,MEANT at WMT 2013: A Tunable, Accurate yet Inexpensive Semantic Frame Based MT Evaluation Metric,MEANT at WMT 2013: A Tunable, Accurate yet Inexpensive Semantic Frame Based MT Evaluation Metric,MEANT at WMT 2013: A tunable, accurate yet inexpensive semantic frame based MT evaluation metric
P13-1067,1.0,1.0,1.0,,,Multilingual Affect Polarity and Valence Prediction in Metaphor-Rich Texts,Multilingual Affect Polarity and Valence Prediction in Metaphor-Rich Texts
P11-4008,1.0,1.0,1.0,,,Engkoo: Mining the Web for Language Learning,Engkoo: Mining the Web for Language Learning
D07-1085,1.0,1.0,1.0,,,A Statistical Language Modeling Approach to Lattice-Based Spoken Document Retrieval,A Statistical Language Modeling Approach to Lattice-Based Spoken Document Retrieval
P07-1078,1.0,1.0,1.0,,,Self-Training for Enhancement and Domain Adaptation of Statistical Parsers Trained on Small Datasets,Self-Training for Enhancement and Domain Adaptation of Statistical Parsers Trained on Small Datasets
C04-1192,0.0,0.0,0.0,Fine-Grained Word Sense Disambiguation Based on Parallel Corpora, Word Alignment, Word Clustering and Aligned Wordnets,Fine-Grained Word Sense Disambiguation Based On Parallel Corpora, Word Alignment, Word Clustering And Aligned Wordnets,Fine-Grained Word Sense Disambiguation Based On Parallel Corpora, Word Alignment, Word Clustering And Aligned Wordnets,Fine-Grained Word Sense Disambiguation Based on Parallel Corpora, Word Alignment, Word Clustering and Aligned Wordnets
N12-1066,1.0,1.0,1.0,,,Behavioral Factors in Interactive Training of Text Classifiers,Behavioral Factors in Interactive Training of Text Classifiers
W06-0131,0.0,0.0,0.0,POC-NLW Template for Chinese Word Segmentation,POC-NLW Template For Chinese Word Segmentation,POC-NLW Template For Chinese Word Segmentation,POC-NLW Template for Chinese Word Segmentation
S12-1068,0.0,0.0,0.0,ANNLOR: A Na¨ve Notation-system for Lexical Outputs Ranking,ANNLOR: A Naïve Notation-system for Lexical Outputs Ranking,ANNLOR: A Naïve Notation-system for Lexical Outputs Ranking,ANNLOR: A Na¨ve Notation-system for Lexical Outputs Ranking
W11-0142,1.0,1.0,1.0,,,Classifying Arabic Verbs Using Sibling Classes,Classifying Arabic Verbs Using Sibling Classes
D08-1025,0.0,0.0,0.0,A noisy-channel model of rational human sentence comprehension under uncertain input,A Noisy-Channel Model of Human Sentence Comprehension under Uncertain Input,A Noisy-Channel Model of Human Sentence Comprehension under Uncertain Input,A noisy-channel model of rational human sentence comprehension under uncertain input
P11-1021,1.0,1.0,1.0,,,A Large Scale Distributed Syntactic, Semantic and Lexical Language Model for Machine Translation,A Large Scale Distributed Syntactic, Semantic and Lexical Language Model for Machine Translation
C10-2156,1.0,1.0,1.0,,,Applying Syntactic, Semantic and Discourse Constraints in Chinese Temporal Annotation,Applying Syntactic, Semantic and Discourse Constraints in Chinese Temporal Annotation
W97-0901,0.0,0.0,0.0,Reuse of a Proper Noun Recognition System in Commercial and Operational NLP Applications,Reuse Of A Proper Noun Recognition System In Commercial And Operational NLP Applications,Reuse Of A Proper Noun Recognition System In Commercial And Operational NLP Applications,Reuse of a Proper Noun Recognition System in Commercial and Operational NLP Applications
W07-2084,0.0,0.0,0.0,UC3M: Classification of Semantic Relations between Nominals using Sequential Minimal Optimization,UCM3: Classification of Semantic Relations between Nominals using Sequential Minimal Optimization,UCM3: Classification of Semantic Relations between Nominals using Sequential Minimal Optimization,UC3M: Classification of Semantic Relations between Nominals using Sequential Minimal Optimization
H05-1048,0.0,0.0,0.0,Detection of Entity Mentions Occurring in English and Chinese Text,Detection Of Entity Mentions Occuring In English And Chinese Text,Detection Of Entity Mentions Occuring In English And Chinese Text,Detection of Entity Mentions Occurring in English and Chinese Text
W08-2114,1.0,1.0,1.0,,,Acquiring Knowledge from the Web to be used as Selectors for Noun Sense Disambiguation,Acquiring Knowledge from the Web to be used as Selectors for Noun Sense Disambiguation
S10-1071,0.0,0.0,0.0,HeidelTime: High Quality Rule-based Extraction and Normalization of Temporal Expressions,HeidelTime: High Quality Rule-Based Extraction and Normalization of Temporal Expressions,HeidelTime: High Quality Rule-Based Extraction and Normalization of Temporal Expressions,HeidelTime: High Quality Rule-based Extraction and Normalization of Temporal Expressions
L08-1485,0.0,0.0,0.0,MISTRAL: A Statistical Machine Translation Decoder for Speech Recognition Lattices,MISTRAL: a Statistical Machine Translation Decoder for Speech Recognition Lattices,MISTRAL: a Statistical Machine Translation Decoder for Speech Recognition Lattices,MISTRAL: A Statistical Machine Translation Decoder for Speech Recognition Lattices
W09-1504,1.0,1.0,1.0,,,Integrated NLP Evaluation System for Pluggable Evaluation Metrics with Extensive Interoperable Toolkit,Integrated NLP Evaluation System for Pluggable Evaluation Metrics with Extensive Interoperable Toolkit
P99-1077,0.0,0.0,0.0,Cohesion and Collocation: Using Context Vectors in Text Segmentation,Cohesion And Collocation: Using Context Vectors In Text Segmentation,Cohesion And Collocation: Using Context Vectors In Text Segmentation,Cohesion and Collocation: Using Context Vectors in Text Segmentation
C02-1061,0.0,0.0,0.0,Antonymy and Conceptual Vectors,Antonymy And Conceptual Vectors,Antonymy And Conceptual Vectors,Antonymy and Conceptual Vectors
