id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
S13-1038,-1,0.0,-1,,exploring vector space models to predict the compositionality of german noun noun compounds,exploring vector space models to predict the compositionality of german noun noun compounds,
N10-1077,-1,0.0,-1,,urdu word segmentation,urdu word segmentation,
W04-1507,-1,0.0,-1,,categorial type logic meets dependency grammar to annotate an italian corpus,categorial type logic meets dependency grammar to annotate an italian corpus,
W12-3402,-1,0.0,-1,,supervised learning of german qualia relations,supervised learning of german qualia relations,
E93-1025,-1,0.0,-1,,a discourse copying algorithm for ellipsis and anaphora resolution,a discourse copying algorithm for ellipsis and anaphora resolution,
N09-1002,-1,0.0,-1,,integrating knowledge for subjectivity sense labeling,integrating knowledge for subjectivity sense labeling,
W04-3111,-1,0.0,-1,,integrated annotation for biomedical information extraction,integrated annotation for biomedical information extraction,
D10-1013,-1,0.0,-1,,improving translation via targeted paraphrasing,improving translation via targeted paraphrasing,
P11-1039,-1,0.0,-1,,topical keyphrase extraction from twitter,topical keyphrase extraction from twitter,
W11-0412,0.0,0.0,0.0,proceedings of the fifth law workshop law v pages,assessing the practical usability of an automatically annotated corpus,assessing the practical usability of an automatically annotated corpus,proceedings of the fifth law workshop law v pages
I08-1052,0.0,0.0,0.0,constructing taxonomy of numerative classiﬁers for asian languages,constructing taxonomy of numerative classifiers for asian languages,constructing taxonomy of numerative classifiers for asian languages,constructing taxonomy of numerative classiﬁers for asian languages
E87-1049,-1,0.0,-1,,passives,passives,
M91-1006,-1,0.0,-1,,bbn plum muc 3 test results and analysis,bbn plum muc 3 test results and analysis,
I05-3025,-1,0.0,-1,,a maximum entropy approach to chinese word segmentation,a maximum entropy approach to chinese word segmentation,
C10-1093,0.0,0.0,0.0,automatic discovery of feature sets for dependency,automatic discovery of feature sets for dependency parsing,automatic discovery of feature sets for dependency parsing,automatic discovery of feature sets for dependency
D12-1029,-1,0.0,-1,,improving transition based dependency parsing with buffer transitions,improving transition based dependency parsing with buffer transitions,
N03-4013,0.0,0.0,0.0,pre codie – crosslingual on demand information extraction,pre codie crosslingual on demand information extraction,pre codie crosslingual on demand information extraction,pre codie – crosslingual on demand information extraction
W05-0209,-1,0.0,-1,,direkt profil a system for evaluating texts of second language learners of french based on developmental sequences,direkt profil a system for evaluating texts of second language learners of french based on developmental sequences,
C96-2128,-1,0.0,-1,,reversible delayed lexical choice in a bidirectional framework,reversible delayed lexical choice in a bidirectional framework,
N07-1016,-1,0.0,-1,,unsupervised resolution of objects and relations on the web,unsupervised resolution of objects and relations on the web,
W02-1607,0.0,0.0,0.0,building a training corpus for word sense disambiguation in english to vietnamese machine translation dien dinh faculty of it vnu hcmc vietnam ddien saigonnet vn,building a training corpus for word sense disambiguation in english to vietnamese machine translation,building a training corpus for word sense disambiguation in english to vietnamese machine translation,building a training corpus for word sense disambiguation in english to vietnamese machine translation dien dinh faculty of it vnu hcmc vietnam ddien saigonnet vn
J79-1050a,0.0,0.0,0.0,cro fi che 5 cj the finite string newsletter of the association for computational linguistics table of contents an,an organization for a dictionary of word senses,an organization for a dictionary of word senses,cro fi che 5 cj the finite string newsletter of the association for computational linguistics table of contents an
P06-1070,-1,0.0,-1,,exploiting comparable corpora and bilingual dictionaries for cross language text categorization,exploiting comparable corpora and bilingual dictionaries for cross language text categorization,
D08-1113,-1,0.0,-1,,latent variable modeling of string transductions with finite state methods,latent variable modeling of string transductions with finite state methods,
P08-2053,-1,0.0,-1,,construct state modification in the arabic treebank,construct state modification in the arabic treebank,
W13-5011,0.0,0.0,0.0,graph based approach to skill extraction from text ∗,a graph based approach to skill extraction from text,a graph based approach to skill extraction from text,graph based approach to skill extraction from text ∗
W09-1505,-1,0.0,-1,,tightly packed tries how to fit large models into memory and make them load fast too,tightly packed tries how to fit large models into memory and make them load fast too,
H91-1049,0.0,0.0,0.0,a dynamical system approach to continuous speech recognition v d,a dynamical system approach to continuous speech recognition,a dynamical system approach to continuous speech recognition,a dynamical system approach to continuous speech recognition v d
P11-1139,-1,0.0,-1,,a stacked sub word model for joint chinese word segmentation and part of speech tagging,a stacked sub word model for joint chinese word segmentation and part of speech tagging,
J06-1004,0.0,0.0,0.0,finite state registered automata for non concatenative morphology yael cohen,finite state registered automata for non concatenative morphology,finite state registered automata for non concatenative morphology,finite state registered automata for non concatenative morphology yael cohen
N06-1043,-1,0.0,-1,,cross entropy and estimation of probabilistic context free grammars,cross entropy and estimation of probabilistic context free grammars,
P02-1010,-1,0.0,-1,,ellipsis resolution with underspecified scope,ellipsis resolution with underspecified scope,
P85-1031,1.0,1.0,1.0,,,an eclectic approach to building natural language interfaces,an eclectic approach to building natural language interfaces
A88-1005,1.0,1.0,1.0,,,two simple prediction algorithms to facilitate text production,two simple prediction algorithms to facilitate text production
L08-1526,0.0,0.0,0.0,olac open language archive3 tei text encoding initiative 4 mpeg 75 and imdi isle meta data initiative 6,memasysco xml schema based metadata management system for speech corpora,memasysco xml schema based metadata management system for speech corpora,olac open language archive3 tei text encoding initiative 4 mpeg 75 and imdi isle meta data initiative 6
W07-2016,-1,0.0,-1,,semeval 2007 task 17 english lexical sample srl and all words,semeval 2007 task 17 english lexical sample srl and all words,
